,ucl_id,operator_intid,operator_altid,operator_name,lat,lon,initial_bikes,initial_size,curr_bikes,curr_size,created_dt,updated_dt,neighbors_1,neighbors_2
292,667,667,667,"Shepherd's Bush Road North, Shepherd's Bush",51.501595,-0.222293,12,34,0,34,2014-02-19 18:15:01,2020-02-14 17:38:02,[657],"[657, 647, 613, 527, 591]"
293,698,698,698,"Shoreditch Court, Haggerston",51.539084,-0.070329,8,35,18,35,2014-02-19 18:15:01,2020-02-14 17:38:02,"[699, 749]","[699, 749, 717, 463, 536]"
294,39,39,39,"Shoreditch High Street, Shoreditch",51.526378,-0.07813099999999999,14,26,26,41,2010-08-06 01:00:00,2020-02-14 17:38:02,"[58, 322, 401]","[58, 401, 322, 588, 132]"
295,694,694,694,"Putney Rail Station, Putney",51.460716999999995,-0.21652600000000002,7,20,4,20,2014-02-19 18:15:01,2020-02-14 17:38:02,"[709, 743, 708]","[708, 743, 709, 678, 693]"
296,607,607,607,"Putney Bridge Station, Fulham",51.468814,-0.210279,15,21,19,21,2014-02-19 18:15:01,2020-02-14 17:38:02,[765],"[765, 617, 774, 302, 597]"
297,328,328,328,"New North Road 2, Hoxton",51.53114,-0.086016,13,22,2,22,2015-09-24 10:38:02,2020-02-14 17:38:02,"[63, 327, 569, 31, 50]","[327, 569, 31, 63, 50]"
298,666,666,666,"Olympia Way, Olympia",51.496101,-0.20815799999999998,5,38,1,38,2014-02-19 18:15:01,2020-02-14 17:38:02,"[687, 293, 274]","[274, 293, 687, 515, 634]"
299,720,720,720,"Star Road, West Kensington",51.487244,-0.205279,3,24,1,23,2014-02-19 18:15:01,2020-02-14 17:38:02,[],"[626, 633, 660, 639, 770]"
300,690,690,690,"Stanley Grove, Battersea",51.470475,-0.15213,18,24,4,24,2014-02-19 18:15:01,2020-02-14 17:38:02,[],"[670, 640, 750, 677, 627]"
301,324,324,324,"Ontario Street, Elephant &amp; Castle",51.496520000000004,-0.101384,4,15,4,15,2011-08-16 12:12:53,2020-02-14 17:38:02,"[262, 92, 549]","[549, 92, 262, 297, 411]"
302,679,679,679,"Orbel Street, Battersea",51.474534999999996,-0.170211,3,26,5,26,2014-02-19 18:15:01,2020-02-14 17:38:02,[620],"[620, 680, 700, 653, 701]"
303,747,747,747,"Ormonde Gate, Chelsea",51.487964,-0.16176500000000002,7,24,10,24,2014-02-19 18:15:01,2020-02-14 17:38:02,"[250, 280]","[250, 280, 345, 220, 395]"
304,165,165,165,"Orsett Terrace, Bayswater",51.517932,-0.18371700000000002,3,15,6,15,2010-08-06 01:00:00,2020-02-14 17:38:02,"[164, 592, 568]","[592, 164, 568, 176, 330]"
305,685,685,685,"Osiers Road, Wandsworth",51.46067,-0.198735,9,30,11,30,2014-02-19 18:15:01,2020-02-14 17:38:02,[688],"[688, 767, 665, 704, 728]"
306,797,797,797,"Ossulston Street, Somers Town",51.5293,-0.128279,0,29,18,30,2016-07-12 14:50:02,2020-02-14 17:38:02,[25],"[25, 214, 14, 795, 16]"
307,380,380,380,"Stanhope Gate, Mayfair",51.506864,-0.150667,18,21,11,21,2011-06-29 15:40:02,2020-02-14 17:38:02,"[289, 733]","[733, 289, 49, 528, 382]"
308,743,743,743,"Oxford Road, Putney",51.460792,-0.212608,14,29,12,29,2014-02-19 18:15:01,2020-02-14 17:38:02,"[694, 708, 678]","[678, 708, 694, 709, 728]"
309,408,408,408,"Paddington Green Police Station, Paddington",51.519943,-0.170704,37,40,14,40,2013-07-09 11:26:09,2020-02-14 17:38:02,"[370, 410]","[410, 370, 402, 182, 279]"
310,370,370,370,"Paddington Green, Paddington",51.520205,-0.174593,1,20,5,20,2011-06-29 15:40:02,2020-02-14 17:38:02,"[408, 279]","[279, 408, 186, 410, 238]"
311,56,56,56,"Paddington Street, Marylebone",51.520584,-0.154701,5,16,3,16,2010-08-06 01:00:00,2020-02-14 17:38:02,"[257, 121, 242, 43]","[43, 257, 121, 242, 400]"
312,558,558,558,"Page Street, Westminster",51.493978000000006,-0.127554,0,24,15,24,2015-01-12 21:14:02,2020-02-14 17:38:02,"[376, 221, 281, 426]","[426, 281, 221, 376, 267]"
313,333,333,333,"Palace Gardens Terrace, Notting Hill",51.508604999999996,-0.19376400000000002,1,22,18,37,2010-08-06 01:00:00,2020-02-14 17:38:02,[225],"[225, 337, 212, 307, 103]"
314,404,404,404,"Palace Gate, Kensington Gardens",51.502041999999996,-0.1844,3,17,9,13,2011-06-29 15:40:02,2020-02-14 17:38:02,[36],"[36, 266, 350, 258, 392]"
315,322,322,322,"Palissy Street, Shoreditch",51.526293,-0.07395499999999999,0,26,18,26,2013-07-09 11:26:09,2020-02-14 17:38:02,"[39, 401, 132]","[401, 39, 132, 486, 533]"
316,197,197,197,"Stamford Street, South Bank",51.505569,-0.111607,11,27,7,27,2010-08-06 01:00:00,2020-02-14 17:38:02,"[819, 273, 336, 154, 173, 377, 374, 361]","[173, 377, 154, 361, 273]"
317,716,716,716,"Stainsby Road , Poplar",51.515428,-0.023565,6,24,9,24,2014-02-19 18:15:01,2020-02-14 17:38:02,[469],"[469, 460, 487, 499, 505]"
318,233,233,233,"Pall Mall East, West End",51.50777,-0.1307,14,22,22,22,2010-08-06 01:00:00,2020-02-14 17:38:02,"[83, 228, 325, 226, 160]","[226, 160, 325, 83, 228]"
319,34,34,34,"Pancras Road, King's Cross",51.534124,-0.129387,3,16,15,16,2010-08-06 01:00:00,2020-02-14 17:38:02,[],"[804, 362, 806, 431, 131]"
320,476,476,476,"Stebondale Street, Cubitt Town",51.489096,-0.009205,8,29,18,29,2012-03-12 11:20:17,2020-02-14 17:38:02,[481],"[481, 586, 447, 477, 455]"
321,73,73,73,"Old Street Station, St. Luke's",51.525726,-0.088486,12,37,27,37,2010-08-06 01:00:00,2020-02-14 17:38:02,"[319, 119]","[319, 119, 32, 50, 323]"
322,728,728,728,"Putney Bridge Road, East Putney",51.461999,-0.20624099999999998,11,29,3,29,2014-02-19 18:15:01,2020-02-14 17:38:02,[],"[678, 688, 752, 743, 685]"
323,99,99,99,"Old Quebec Street, Marylebone",51.514578,-0.15826400000000002,12,16,0,16,2010-08-06 01:00:00,2020-02-14 17:38:02,"[514, 138, 403]","[403, 514, 138, 180, 400]"
324,206,206,206,"New Road 1 , Whitechapel",51.518153999999996,-0.062697,30,37,18,36,2010-08-06 01:00:00,2020-02-14 17:38:02,[282],"[282, 537, 565, 443, 200]"
325,813,813,813,"New Spring Gardens Walk, Vauxhall",51.487807000000004,-0.12276,1,40,5,37,2016-07-04 13:56:01,2020-02-14 17:38:02,"[437, 74, 270, 100]","[437, 270, 74, 100, 355]"
326,530,530,530,"Newby Place, Poplar",51.508896,-0.012412999999999999,11,18,8,18,2012-03-12 11:20:17,2020-02-14 17:38:02,[516],"[516, 538, 551, 526, 554]"
327,71,71,71,"Newgate Street , St. Paul's",51.515419,-0.098851,25,34,1,34,2010-08-06 01:00:00,2020-02-14 17:38:02,[557],"[557, 126, 48, 203, 127]"
328,751,751,751,"Newton Street, Covent Garden",51.516129,-0.12090899999999999,0,24,19,24,2014-02-19 18:15:01,2020-02-14 17:38:02,"[809, 358, 283, 372, 562, 162, 18]","[162, 18, 809, 562, 372]"
329,714,714,714,"Stewart's Road, Wandsworth Road",51.473116999999995,-0.137235,17,28,8,28,2015-05-21 15:28:02,2020-02-14 17:38:02,[602],"[602, 624, 725, 612, 640]"
330,626,626,626,"Normand Park, West Kensington",51.484387,-0.204815,5,24,5,24,2015-05-21 15:34:02,2020-02-14 17:38:02,[639],"[639, 720, 782, 761, 616]"
331,478,478,478,"Stepney Green Station, Stepney",51.521889,-0.046669999999999996,4,18,2,21,2012-03-12 11:20:17,2020-02-14 17:38:02,[],"[503, 491, 561, 520, 550]"
332,828,828,828,"Normandy Road, Stockwell",51.473874,-0.112581,0,32,6,32,2018-02-09 16:48:02,2020-02-14 17:38:02,[],"[802, 603, 829, 827, 830]"
333,180,180,180,"North Audley Street, Mayfair",51.512912,-0.153645,9,17,11,17,2010-08-06 01:00:00,2020-02-14 17:38:02,"[366, 138, 348]","[348, 138, 366, 389, 99]"
334,279,279,279,"North Wharf Road, Paddington",51.518622,-0.176646,20,25,11,25,2010-08-06 01:00:00,2020-02-14 17:38:02,"[186, 370, 290]","[186, 290, 370, 330, 408]"
335,593,593,593,"Northdown Street, King's Cross",51.531065999999996,-0.11934000000000002,10,21,19,21,2012-03-12 11:20:17,2020-02-14 17:38:02,"[4, 70, 798]","[4, 70, 798, 439, 793]"
336,688,688,688,"Northfields, Wandsworth",51.460952,-0.200668,10,28,19,28,2014-02-19 18:15:01,2020-02-14 17:38:02,[685],"[685, 728, 767, 704, 752]"
337,22,22,22,"Northington Street , Holborn",51.522264,-0.114079,19,19,6,19,2010-08-06 01:00:00,2020-02-14 17:38:02,"[68, 433]","[68, 433, 17, 72, 57]"
338,354,354,354,"Northumberland Avenue, Strand",51.506766999999996,-0.12370199999999999,24,37,34,37,2011-02-01 00:00:00,2020-02-14 17:38:02,"[229, 341]","[229, 341, 64, 309, 388]"
339,122,122,122,"Norton Folgate, Liverpool Street",51.521114000000004,-0.07887000000000001,12,23,1,23,2010-08-06 01:00:00,2020-02-14 17:38:02,"[251, 40, 175]","[175, 40, 251, 41, 508]"
340,225,225,225,"Notting Hill Gate Station, Notting Hill",51.509353000000004,-0.196422,1,30,19,30,2013-07-09 11:26:09,2020-02-14 17:38:02,"[333, 337]","[333, 337, 212, 151, 584]"
341,723,723,723,"Stephendale Road, Sands End",51.46822,-0.19034600000000002,10,48,7,48,2014-02-19 18:15:01,2020-02-14 17:38:02,[636],"[636, 648, 628, 769, 656]"
342,188,188,188,"Nutford Place, Marylebone",51.516518,-0.164394,14,18,2,18,2010-08-06 01:00:00,2020-02-14 17:38:02,"[367, 396, 169]","[367, 396, 169, 265, 605]"
343,485,485,485,"Old Ford Road, Bethnal Green",51.531127000000005,-0.048017000000000004,14,24,7,24,2012-03-12 11:20:17,2020-02-14 17:38:02,[577],"[577, 531, 520, 446, 719]"
344,537,537,537,"Old Montague Street, Whitechapel",51.51793,-0.067937,6,18,10,18,2012-03-12 11:20:17,2020-02-14 17:38:02,[33],"[33, 200, 206, 236, 390]"
345,83,83,83,"Panton Street, West End",51.509639,-0.131511,14,21,10,21,2010-08-06 01:00:00,2020-02-14 17:38:02,"[233, 325, 226]","[226, 325, 233, 228, 160]"
346,111,111,111,"Park Lane , Hyde Park",51.510017,-0.157276,22,28,0,28,2010-08-06 01:00:00,2020-02-14 17:38:02,"[389, 138]","[389, 138, 180, 289, 366]"
347,733,733,733,"Park Lane, Mayfair",51.505426,-0.150817,4,18,5,18,2014-02-19 18:15:01,2020-02-14 17:38:02,[380],"[380, 213, 191, 49, 528]"
348,729,729,729,"St. Peter's Terrace, Fulham",51.478939000000004,-0.208485,5,24,6,24,2015-01-12 21:14:02,2020-02-14 17:38:02,[616],"[616, 727, 761, 615, 597]"
349,789,789,789,"Podium, Queen Elizabeth Olympic Park",51.538717999999996,-0.011889,21,40,34,40,2016-01-27 12:36:03,2020-02-14 17:38:02,[785],"[785, 790, 783, 784, 788]"
350,286,286,286,"St. John's Wood Road, St. John's Wood",51.527295,-0.174654,26,35,7,35,2010-08-06 01:00:00,2020-02-14 17:38:02,"[60, 394]","[60, 394, 363, 255, 312]"
351,143,143,143,"Pont Street, Knightsbridge",51.496887,-0.161204,23,24,7,24,2010-10-08 01:00:00,2020-02-14 17:38:02,[],"[211, 292, 368, 209, 395]"
352,764,764,764,"St. John's Road, Clapham Junction",51.462393,-0.168292,17,33,17,33,2015-01-12 21:14:02,2020-02-14 17:38:02,"[777, 776]","[777, 776, 735, 683, 672]"
353,504,504,504,"St. John's Park, Cubitt Town",51.496454,-0.009506,12,30,6,30,2015-05-21 15:02:01,2020-02-14 17:38:02,[474],"[474, 563, 447, 455, 473]"
354,123,123,123,"St. John Street, Finsbury",51.52836,-0.104725,6,18,10,18,2010-08-06 01:00:00,2020-02-14 17:38:02,"[170, 254, 51, 344]","[51, 170, 344, 254, 544]"
355,228,228,228,"St. James's Square, St. James's",51.507425,-0.134621,35,40,16,40,2010-08-06 01:00:00,2020-02-14 17:38:02,"[233, 226, 160]","[160, 226, 233, 83, 325]"
356,294,294,294,"St. George's Square, Pimlico",51.488226,-0.13563599999999998,8,16,7,16,2010-08-06 01:00:00,2020-02-14 17:38:02,[190],"[190, 185, 243, 291, 146]"
357,169,169,169,"Porchester Place, Paddington",51.514746,-0.165164,12,18,8,18,2010-08-06 01:00:00,2020-02-14 17:38:02,"[367, 188]","[188, 367, 265, 396, 99]"
358,184,184,184,"Portland Place, Marylebone",51.520715,-0.14521199999999998,13,34,7,34,2010-08-06 01:00:00,2020-02-14 17:38:02,"[581, 6, 81]","[581, 81, 6, 28, 311]"
359,514,514,514,"Portman Square, Marylebone",51.516203999999995,-0.155525,10,17,8,17,2012-03-12 11:20:17,2020-02-14 17:38:02,"[210, 99, 403, 400]","[400, 403, 210, 99, 121]"
360,479,479,479,"Pott Street, Bethnal Green",51.527152,-0.058004999999999994,2,20,6,20,2012-03-12 11:20:17,2020-02-14 17:38:02,"[578, 507, 446, 444, 722]","[578, 507, 446, 444, 722]"
361,230,230,230,"Poured Lines, Bankside",51.506693,-0.10313699999999999,14,31,30,31,2010-08-06 01:00:00,2020-02-14 17:38:02,"[195, 839, 240, 792, 193]","[792, 195, 240, 193, 839]"
362,563,563,563,"Preston's Road, Cubitt Town",51.499286,-0.009152,19,26,4,26,2012-03-12 11:20:17,2020-02-14 17:38:02,[474],"[474, 504, 526, 494, 455]"
363,349,349,349,"St. George Street, Mayfair",51.511959999999995,-0.142783,16,18,9,18,2010-10-08 01:00:00,2020-02-14 17:38:02,"[116, 44, 53]","[44, 53, 116, 318, 106]"
364,329,329,329,"Prince Albert Road, The Regent's Park",51.535893,-0.160854,7,24,4,24,2015-05-21 14:42:01,2020-02-14 17:38:02,[],"[271, 7, 590, 343, 247]"
365,373,373,373,"Prince Consort Road, Knightsbridge",51.499807000000004,-0.17641600000000002,16,18,14,18,2011-06-29 15:40:02,2020-02-14 17:38:02,"[258, 392, 266, 428]","[428, 392, 258, 266, 350]"
366,756,756,756,"Prince of Wales Drive, Battersea Park",51.475153999999996,-0.15917,14,21,10,21,2015-01-12 21:14:02,2020-02-14 17:38:02,[664],"[664, 710, 658, 750, 620]"
367,611,611,611,"Princedale Road , Holland Park",51.506465000000006,-0.20848699999999998,5,20,2,20,2014-02-19 18:15:01,2020-02-14 17:38:02,[622],"[622, 606, 543, 442, 736]"
368,261,261,261,"Princes Square, Bayswater",51.513489,-0.191351,2,16,0,15,2010-08-06 01:00:00,2020-02-14 17:38:02,"[29, 584, 105, 224]","[584, 29, 105, 224, 568]"
369,512,512,512,"Pritchard's Road, Bethnal Green",51.532090999999994,-0.06142,0,30,6,30,2012-03-12 11:20:17,2020-02-14 17:38:02,[],"[534, 553, 718, 507, 702]"
370,452,452,452,"St. Katharine's Way, Tower",51.505697,-0.070542,15,24,19,24,2015-05-21 15:04:01,2020-02-14 17:38:02,"[46, 134]","[134, 46, 298, 237, 451]"
371,734,734,734,"Plough Terrace, Clapham Junction",51.462306,-0.175407,14,31,7,31,2014-02-19 18:15:01,2020-02-14 17:38:02,"[659, 672]","[659, 672, 735, 623, 673]"
372,465,465,465,"Pitfield Street North,Hoxton",51.535579999999996,-0.08249,17,28,6,28,2015-05-21 14:54:01,2020-02-14 17:38:02,[748],"[748, 253, 569, 466, 717]"
373,490,490,490,"Pennington Street, Wapping",51.508621999999995,-0.065006,15,45,28,45,2012-03-12 11:20:17,2020-02-14 17:38:02,"[46, 237]","[46, 237, 451, 134, 488]"
374,114,114,114,"Park Road (Baker Street), The Regent's Park",51.524516999999996,-0.15896400000000002,0,22,10,22,2015-05-21 14:40:07,2020-02-14 17:38:02,[201],"[201, 45, 760, 257, 315]"
375,10,10,10,"Park Street, Bankside",51.505974,-0.092754,16,18,13,18,2010-08-06 01:00:00,2020-02-14 17:38:02,[194],"[194, 9, 801, 732, 803]"
376,456,456,456,"Parkway, Camden Town",51.538071,-0.14466400000000001,13,33,31,33,2012-03-12 11:20:17,2020-02-14 17:38:02,"[545, 572, 535]","[535, 545, 572, 713, 343]"
377,596,596,596,"Parson's Green , Parson's Green",51.472817,-0.199783,1,21,6,21,2014-02-19 18:15:01,2020-02-14 17:38:02,"[619, 671]","[619, 671, 774, 648, 656]"
378,671,671,671,"Parsons Green Station, Parsons Green",51.475089000000004,-0.201968,13,56,18,56,2014-02-19 18:15:01,2020-02-14 17:38:02,"[596, 727]","[727, 596, 619, 597, 774]"
379,263,263,263,"St. Mary Axe, Aldgate",51.514225,-0.08066,12,21,0,21,2010-08-06 01:00:00,2020-02-14 17:38:02,"[779, 102, 217, 87]","[779, 217, 87, 102, 104]"
380,337,337,337,"Pembridge Villas, Notting Hill",51.511084999999994,-0.197525,2,16,7,16,2011-11-29 17:01:06,2020-02-14 17:38:02,[225],"[225, 151, 333, 29, 379]"
381,464,464,464,"St. Mary &amp; St. Michael Church, Stepney",51.51417,-0.052099,15,25,18,25,2015-05-21 15:00:01,2020-02-14 17:38:02,"[450, 715, 513]","[450, 513, 715, 483, 511]"
382,402,402,402,"Penfold Street, Marylebone",51.522892,-0.171682,1,15,3,15,2011-06-29 15:40:02,2020-02-14 17:38:02,[238],"[238, 408, 410, 370, 394]"
383,37,37,37,"Penywern Road, Earl's Court",51.491594,-0.192369,5,17,2,17,2010-08-06 01:00:00,2020-02-14 17:38:02,"[332, 296, 158, 219]","[219, 332, 296, 158, 171]"
384,218,218,218,"St. Luke's Church, Chelsea",51.489717,-0.170194,11,20,6,20,2010-08-06 01:00:00,2020-02-14 17:38:02,"[172, 220, 345]","[220, 172, 345, 529, 430]"
385,544,544,544,"Percival Street, Finsbury",51.526153,-0.10220800000000001,11,22,18,22,2012-03-12 11:20:17,2020-02-14 17:38:02,"[78, 51, 344]","[51, 78, 344, 123, 135]"
386,648,648,648,"Peterborough Road, Sands End",51.46904,-0.196275,12,30,7,30,2014-02-19 18:15:01,2020-02-14 17:38:02,"[636, 656]","[656, 636, 723, 596, 619]"
387,662,662,662,"Phene Street, Chelsea",51.484984999999995,-0.16792,10,24,13,24,2014-02-19 18:15:01,2020-02-14 17:38:02,[],"[529, 345, 610, 755, 747]"
388,2,2,2,"Phillimore Gardens, Kensington",51.499607,-0.197574,23,37,20,37,2010-08-06 01:00:00,2020-02-14 17:38:02,"[168, 38]","[168, 38, 157, 375, 398]"
389,325,325,325,"St. Martin's Street, West End",51.509087,-0.129698,5,18,18,18,2010-08-06 01:00:00,2020-02-14 17:38:02,"[233, 83, 226, 341]","[83, 233, 226, 341, 160]"
390,443,443,443,"Philpot Street, Whitechapel",51.515256,-0.058641,11,30,19,30,2013-07-09 11:26:09,2020-02-14 17:38:02,[513],"[513, 450, 206, 282, 552]"
391,41,41,41,"Pindar Street, Liverpool Street",51.520955,-0.083494,0,24,12,24,2018-03-05 10:00:02,2020-02-14 17:38:02,"[323, 3, 140, 175]","[3, 140, 175, 323, 122]"
392,650,650,650,"St. Mark's Road, North Kensington",51.516871,-0.21387199999999998,10,23,13,23,2014-02-19 18:15:01,2020-02-14 17:38:02,[],"[742, 663, 754, 741, 807]"
393,569,569,569,"Pitfield Street Central, Hoxton",51.53213,-0.08299,0,22,16,30,2013-07-09 11:26:09,2020-02-14 17:38:02,"[327, 328, 31]","[327, 328, 31, 253, 96]"
394,98,98,98,"Hampstead Road, Euston",51.525542,-0.138231,26,54,0,54,2010-08-06 01:00:00,2020-02-14 17:38:02,"[239, 65, 20, 69]","[239, 65, 20, 69, 76]"
395,90,90,90,"Harrington Square 1, Camden Town",51.533019,-0.139175,12,27,15,27,2015-05-21 14:46:02,2020-02-14 17:38:02,"[425, 131]","[425, 131, 21, 362, 540]"
396,608,608,608,"Colet Gardens, Hammersmith",51.491093,-0.216493,13,30,26,30,2014-02-19 18:15:01,2020-02-14 17:38:02,[707],"[707, 595, 634, 696, 770]"
397,44,44,44,"Bruton Street, Mayfair",51.510737,-0.14416500000000002,18,21,6,21,2010-08-06 01:00:00,2020-02-14 17:38:02,"[349, 382, 53]","[53, 349, 382, 318, 528]"
398,331,331,331,"Bunhill Row, Moorgate",51.520859,-0.089888,20,30,8,30,2010-08-06 01:00:00,2020-02-14 17:38:02,"[215, 275, 140]","[275, 215, 140, 838, 54]"
399,460,460,460,"Burdett Road, Mile End",51.516196,-0.029138,20,33,29,33,2012-03-12 11:20:17,2020-02-14 17:38:02,[],"[716, 542, 712, 505, 763]"
400,571,571,571,"Westfield Southern Terrace ,Shepherd's Bush",51.506256,-0.21833699999999998,9,29,12,29,2012-03-12 11:20:17,2020-02-14 17:38:02,"[736, 613]","[736, 613, 527, 771, 591]"
401,562,562,562,"Bury Place, Holborn",51.51746,-0.12335,20,21,9,21,2013-07-09 11:26:09,2020-02-14 17:38:02,"[358, 751, 24, 162]","[162, 358, 24, 751, 18]"
402,359,359,359,"Butler Place, Westminster",51.49783,-0.135441,5,16,2,18,2011-06-29 15:40:02,2020-02-14 17:38:02,"[360, 799, 118, 646, 108]","[799, 646, 118, 108, 360]"
403,390,390,390,"Buxton Street 1, Shoreditch",51.521776,-0.068856,25,41,21,41,2015-01-12 21:14:02,2020-02-14 17:38:02,[399],"[399, 445, 565, 537, 486]"
404,692,692,692,"Cadogan Close, Victoria Park",51.542119,-0.028942000000000002,11,22,6,22,2014-02-19 18:15:01,2020-02-14 17:38:02,[],"[783, 721, 788, 816, 459]"
405,395,395,395,"Cadogan Gardens, Chelsea",51.492461999999996,-0.159919,12,15,8,15,2015-05-21 15:38:02,2020-02-14 17:38:02,"[5, 211]","[5, 211, 280, 250, 209]"
406,566,566,566,"Westfield Ariel Way, White City",51.509158,-0.22410300000000002,24,42,42,42,2012-03-12 11:20:17,2020-02-14 17:38:02,[],"[591, 652, 571, 741, 771]"
407,211,211,211,"Cadogan Place, Knightsbridge",51.494645,-0.158106,25,34,27,34,2010-08-06 01:00:00,2020-02-14 17:38:02,"[5, 395, 423]","[5, 395, 423, 143, 259]"
408,603,603,603,"Caldwell Street, Stockwell",51.477839,-0.11649300000000001,22,43,19,44,2014-02-19 18:15:01,2020-02-14 17:38:02,[802],"[802, 827, 669, 828, 654]"
409,70,70,70,"Calshot Street , King's Cross",51.531361,-0.11707000000000001,14,24,12,24,2010-08-06 01:00:00,2020-02-14 17:38:02,"[439, 593, 227]","[593, 439, 227, 4, 793]"
410,212,212,212,"Campden Hill Road, Notting Hill",51.506585,-0.199004,1,17,0,17,2010-10-08 01:00:00,2020-02-14 17:38:02,[],"[225, 333, 622, 398, 103]"
411,468,468,468,"Cantrell Road, Bow",51.521564,-0.022694,17,24,21,24,2012-03-12 11:20:17,2020-02-14 17:38:02,[499],"[499, 505, 467, 497, 496]"
412,232,232,232,"Carey Street, Holborn",51.51501,-0.11275299999999999,10,16,13,16,2010-08-06 01:00:00,2020-02-14 17:38:02,"[84, 82]","[84, 82, 256, 174, 372]"
413,674,674,674,"Carnegie Street, King's Cross",51.535468,-0.116191,15,40,37,40,2014-02-19 18:15:01,2020-02-14 17:38:02,"[439, 697]","[439, 697, 339, 431, 70]"
414,16,16,16,"Cartwright Gardens , Bloomsbury",51.526358,-0.125979,2,22,11,22,2010-08-06 01:00:00,2020-02-14 17:38:02,"[89, 796]","[89, 796, 214, 287, 77]"
415,457,457,457,"Castlehaven Road, Camden Town",51.542138,-0.145393,8,29,16,29,2012-03-12 11:20:17,2020-02-14 17:38:02,"[713, 545]","[713, 545, 572, 456, 462]"
416,33,33,33,"Central House, Aldgate",51.5156,-0.070056,1,18,16,18,2016-05-11 16:16:02,2020-02-14 17:38:02,"[200, 537, 115]","[115, 200, 537, 202, 236]"
417,510,510,510,"Westferry DLR, Limehouse",51.509303,-0.025996,32,41,30,41,2012-03-12 11:20:17,2020-02-14 17:38:02,"[487, 482]","[482, 487, 448, 811, 469]"
418,501,501,501,"Cephas Street, Bethnal Green",51.522560999999996,-0.054883,7,24,14,24,2012-03-12 11:20:17,2020-02-14 17:38:02,[],"[503, 500, 722, 444, 282]"
419,646,646,646,"Buckingham Gate, Westminster",51.498866,-0.137425,5,16,5,16,2014-02-19 18:15:01,2020-02-14 17:38:02,"[360, 799, 359]","[799, 359, 360, 118, 108]"
420,251,251,251,"Brushfield Street, Liverpool Street",51.518908,-0.079249,20,22,21,34,2010-10-08 01:00:00,2020-02-14 17:38:02,"[122, 506, 87]","[122, 87, 506, 508, 175]"
421,639,639,639,"Coomer Place, West Kensington",51.483571000000005,-0.202039,9,27,1,27,2014-02-19 18:15:01,2020-02-14 17:38:02,[626],"[626, 782, 720, 616, 691]"
422,548,548,548,"Westminster Bridge Road, Elephant &amp; Castle",51.498385999999996,-0.10791300000000001,23,26,1,26,2012-03-12 11:20:17,2020-02-14 17:38:02,"[284, 371, 297]","[371, 297, 284, 262, 235]"
423,45,45,45,"Boston Place, Marylebone",51.522511,-0.162298,22,26,15,26,2015-01-12 21:14:02,2020-02-14 17:38:02,"[605, 182, 201]","[201, 182, 605, 114, 760]"
424,27,27,27,"Bouverie Street, Temple",51.513821,-0.107928,16,18,8,33,2010-08-06 01:00:00,2020-02-14 17:38:02,"[773, 112, 703, 82]","[773, 703, 82, 112, 84]"
425,495,495,495,"Bow Church Station, Bow",51.528169,-0.018703,16,39,2,39,2012-03-12 11:20:17,2020-02-14 17:38:02,[],"[484, 496, 498, 470, 472]"
426,498,498,498,"Bow Road Station, Bow",51.527058000000004,-0.025296000000000003,10,42,5,42,2012-03-12 11:20:17,2020-02-14 17:38:02,[497],"[497, 472, 470, 495, 467]"
427,614,614,614,"Bradmead, Battersea Park",51.478172,-0.14469100000000001,23,40,19,40,2015-05-21 15:26:02,2020-02-14 17:38:02,[631],"[631, 625, 725, 800, 726]"
428,466,466,466,"Whiston Road, Haggerston",51.534464,-0.07634099999999999,5,21,11,21,2012-03-12 11:20:17,2020-02-14 17:38:02,[717],"[717, 463, 748, 539, 96]"
429,115,115,115,"Braham Street, Aldgate",51.514234,-0.073538,5,34,26,34,2010-08-06 01:00:00,2020-02-14 17:38:02,"[779, 102, 33]","[102, 779, 33, 202, 104]"
430,219,219,219,"Bramham Gardens, Earl's Court",51.490164,-0.190394,4,14,25,29,2010-08-06 01:00:00,2020-02-14 17:38:02,[37],"[37, 171, 757, 296, 158]"
431,84,84,84,"Breams Buildings, Holborn",51.515937,-0.111778,21,24,6,25,2010-08-06 01:00:00,2020-02-14 17:38:02,"[232, 82]","[232, 82, 546, 66, 27]"
432,399,399,399,"Brick Lane Market, Shoreditch",51.522618,-0.071654,1,22,8,24,2011-06-29 15:40:02,2020-02-14 17:38:02,"[390, 132]","[390, 132, 40, 486, 508]"
433,94,94,94,"Bricklayers Arms, Borough",51.495061,-0.085814,13,28,6,28,2010-08-06 01:00:00,2020-02-14 17:38:02,[],"[61, 321, 308, 820, 156]"
434,730,730,730,"Bridge Avenue, Hammersmith",51.492084999999996,-0.22911700000000002,11,18,15,18,2014-02-19 18:15:01,2020-02-14 17:38:02,[598],"[598, 753, 682, 668, 775]"
435,24,24,24,"British Museum, Bloomsbury",51.519079999999995,-0.124678,26,35,29,35,2010-08-06 01:00:00,2020-02-14 17:38:02,"[562, 162, 15]","[562, 15, 162, 358, 23]"
436,6,6,6,"Broadcasting House, Marylebone",51.518118,-0.144229,18,18,1,18,2010-08-06 01:00:00,2020-02-14 17:38:02,"[581, 184, 311]","[311, 581, 184, 81, 141]"
437,759,759,759,"Broadley Terrace, Marylebone",51.524562,-0.165669,14,18,2,18,2015-01-12 21:14:02,2020-02-14 17:38:02,"[208, 760, 182]","[208, 760, 182, 45, 201]"
