"system","ucl_id","operator_intid","operator_altid","operator_name","notes","lat","lon","initial_bikes","initial_size","curr_bikes","curr_size","created_dt","updated_dt","updated_dt_nonzerobikes","pedelec","operator_installflag","operator_lockflag","operator_tempflag"
"london","251","0","0","Brushfield Street, Liverpool Street","Added from csv snapshot file s9_201008","51.506678","-0.074490","8","22","8","22","2010-08-06 01:00:00","2010-08-06 01:00:00","2010-08-06 01:00:00","0","1","0","0"
"london","251","251","251","Brushfield Street, Liverpool Street",,"51.518908","-0.079249","20","22","21","34","2010-10-08 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","44","44","44","Bruton Street, Mayfair",,"51.510737","-0.144165","18","21","6","21","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","646","646","646","Buckingham Gate, Westminster",,"51.498866","-0.137425","5","16","5","16","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","331","331","331","Bunhill Row, Moorgate",,"51.520859","-0.089888","20","30","8","30","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","460","460","460","Burdett Road, Mile End",,"51.516196","-0.029138","20","33","29","33","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","562","0","0","Bury Place, Holborn","Added from csv snapshot file s3_201203","51.517434","-0.123277","20","21","20","21","2012-03-12 11:20:17","2012-03-12 11:20:17","2012-03-12 11:20:17","0","1","0","0"
"london","562","562","562","Bury Place, Holborn",,"51.517460","-0.123350","20","21","9","21","2013-07-09 11:26:09","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","359","359","359","Butler Place, Westminster",,"51.497830","-0.135441","5","16","2","18","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","390","0","0","Buxton Street 1, Bangla Town","Added from csv snapshot file s2_201402","51.521776","-0.068856","14","41","18","41","2011-06-29 15:40:02","2014-02-19 18:15:01","2014-02-19 18:15:01","0","1","0","0"
"london","390","390","390","Buxton Street 1, Shoreditch",,"51.521776","-0.068856","25","41","21","41","2015-01-12 21:14:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","692","692","692","Cadogan Close, Victoria Park",,"51.542119","-0.028942","11","22","6","22","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","395","395","395","Cadogan Gardens, Chelsea",,"51.492462","-0.159919","12","15","8","15","2015-05-21 15:38:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","395","395","395","Cadogan Gardens, Sloane Square",,"51.492462","-0.159919","7","14","12","15","2011-06-29 15:40:02","2015-05-21 15:36:01","2015-05-21 15:36:01","0","1","0","0"
"london","211","211","211","Cadogan Place, Knightsbridge",,"51.494645","-0.158106","25","34","27","34","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","603","603","603","Caldwell Street, Stockwell",,"51.477839","-0.116493","22","43","19","44","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","70","70","70","Calshot Street , King's Cross",,"51.531361","-0.117070","14","24","12","24","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","212","212","212","Campden Hill Road, Notting Hill",,"51.506585","-0.199004","1","17","0","17","2010-10-08 01:00:00","2020-02-14 17:38:02","2020-02-14 15:40:03","0","1","0","0"
"london","487","487","487","Canton Street, Poplar",,"51.511811","-0.025626","8","23","0","0","2012-03-12 11:20:17","2020-01-20 16:04:05","2020-01-19 08:32:02","0","1","0","0"
"london","468","468","468","Cantrell Road, Bow",,"51.521564","-0.022694","17","24","21","24","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","316","316","316","Cardinal Place, Victoria",,"51.497684","-0.141944","23","24","12","24","2011-08-16 12:12:53","2016-08-09 13:18:02","2016-08-09 13:18:02","0","1","0","0"
"london","232","232","232","Carey Street, Holborn",,"51.515010","-0.112753","10","16","13","16","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","674","674","674","Carnegie Street, King's Cross",,"51.535468","-0.116191","15","40","37","40","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","16","16","16","Cartwright Gardens , Bloomsbury",,"51.526358","-0.125979","2","22","11","22","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","474","474","474","Castalia Square, Cubitt Town",,"51.498125","-0.011457","17","39","0","0","2012-03-12 11:20:17","2019-07-29 11:32:02","2019-07-29 09:38:01","0","1","0","0"
"london","457","457","457","Castlehaven Road, Camden Town",,"51.542138","-0.145393","8","29","16","29","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","33","33","33","Central House, Aldgate",,"51.515600","-0.070056","1","18","16","18","2016-05-11 16:16:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","33","33","33","Central House, Whitechapel",,"51.515600","-0.070056","0","18","1","18","2016-04-20 10:08:07","2016-05-11 16:14:02","2016-05-11 16:14:02","0","1","0","0"
"london","501","0","0","Cephas Street, Bethnal Green",,"51.522256","-0.054883","3","24","3","24","2019-05-02 20:00:42","2019-05-02 20:00:42","2019-05-02 20:00:42","0","1","0","0"
"london","501","0","0","Cephas Street, Bethnal Green",,"51.522561","-0.054889","4","24","4","24","2019-05-02 18:42:40","2019-05-02 18:42:40","2019-05-02 18:42:40","0","1","0","0"
"london","501","501","501","Cephas Street, Bethnal Green",,"51.522561","-0.054883","7","24","14","24","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","501","0","0","Cephas Street, Bethnal Green",,"51.522561","-0.054830","4","24","4","24","2019-05-02 18:45:08","2019-05-02 18:45:08","2019-05-02 18:45:08","0","1","0","0"
"london","501","0","0","Cephas Street, Bethnal Green",,"51.522561","0.054883","3","24","3","24","2019-05-02 19:23:12","2019-05-02 19:23:12","2019-05-02 19:23:12","0","1","0","0"
"london","501","0","0","Cephas Street, Bethnal Green",,"51.522561","83.000000","4","24","4","24","2019-05-02 18:37:54","2019-05-02 18:37:54","2019-05-02 18:37:54","0","1","0","0"
"london","254","254","254","Chadwell Street, Angel",,"51.530516","-0.106408","6","18","6","18","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","82","82","82","Chancery Lane, Holborn",,"51.514274","-0.111257","7","15","0","15","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:18:02","0","1","0","0"
"london","141","141","141","Chapel Place, Marylebone",,"51.515308","-0.147204","15","29","15","29","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","696","696","696","Charing Cross Hospital, Hammersmith",,"51.487285","-0.217996","8","21","6","21","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","7","7","7","Charlbert Street, St. John's Wood",,"51.534300","-0.168074","1","16","11","16","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","226","226","226","Charles II Street, West End",,"51.508446","-0.131961","18","24","7","24","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","381","381","381","Charlotte Street, Fitzrovia",,"51.519530","-0.135777","13","14","0","14","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:36:02","0","1","0","0"
"london","697","697","697","Charlotte Terrace, Angel",,"51.536392","-0.112721","6","25","4","25","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","174","0","0","Cheapside, Bank","Added from csv snapshot file s8_20101008","51.513891","-0.093118","17","21","1","21","2010-08-06 01:00:00","2010-10-08 01:00:00","2010-10-08 01:00:00","0","1","0","0"
"london","427","427","427","Cheapside, Bank",,"51.513971","-0.092940","24","43","10","43","2011-08-16 12:12:53","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","419","419","419","Chelsea Bridge, Pimlico",,"51.485821","-0.149004","2","15","5","15","2011-08-16 12:12:53","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","220","220","220","Chelsea Green, Chelsea",,"51.490665","-0.166485","14","27","24","27","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","151","151","151","Chepstow Villas, Notting Hill",,"51.512137","-0.201555","13","26","1","26","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","445","445","445","Cheshire Street, Bethnal Green",,"51.523880","-0.065076","0","28","10","28","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","727","727","727","Chesilton Road, Fulham",,"51.475698","-0.205876","0","23","6","23","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","516","516","516","Chrisp Street Market, Poplar",,"51.511200","-0.014438","10","18","10","18","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","489","489","489","Christian Street, Whitechapel",,"51.513074","-0.064094","1","34","17","34","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","3","3","3","Christopher Street, Liverpool Street",,"51.521284","-0.084606","21","32","18","32","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","525","525","525","Churchill Place, Canary Wharf",,"51.504714","-0.014293","8","18","0","0","2012-03-12 11:20:17","2015-06-01 02:16:07","2015-06-01 02:16:07","0","1","0","0"
"london","365","365","365","City Road, Angel",,"51.530344","-0.100168","20","47","25","47","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","768","768","768","Clapham Common North side, Clapham Common",,"51.461344","-0.159322","24","37","9","37","2015-05-21 15:10:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","768","768","768","Clapham Common Northside, Clapham Common",,"51.461344","-0.159322","7","36","24","37","2015-01-12 21:14:02","2015-05-21 15:08:02","2015-05-21 15:08:02","0","1","0","0"
"london","814","814","814","Clapham Road, Lingham Street, Stockwell",,"51.471433","-0.123671","0","30","19","30","2016-05-26 14:48:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","189","189","189","Claremont Square, Angel",,"51.531667","-0.109915","3","18","6","18","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","630","630","630","Clarence Walk, Stockwell",,"51.470733","-0.126994","25","28","9","28","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","663","663","663","Clarendon Road, Avondale",,"51.513230","-0.211594","1","24","2","24","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","528","528","528","Clarges Street, Mayfair",,"51.507326","-0.145827","16","16","1","16","2015-05-21 14:46:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","528","528","528","Clarges Street, West End",,"51.507326","-0.145827","14","16","16","16","2012-03-12 11:20:17","2015-05-21 14:44:01","2015-05-21 14:44:01","0","1","0","0"
"london","507","507","507","Clarkson Street, Bethnal Green",,"51.528692","-0.059091","2","31","22","31","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","291","291","291","Claverton Street, Pimlico",,"51.484840","-0.138089","7","32","5","32","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","412","412","412","Cleaver Street, Kennington",,"51.488105","-0.110121","5","17","16","17","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","135","135","135","Clerkenwell Green, Clerkenwell",,"51.523260","-0.104709","16","21","14","21","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","164","164","164","Cleveland Gardens, Bayswater",,"51.515607","-0.183119","7","12","3","16","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","503","503","503","Cleveland Way, Bethnal Green",,"51.520893","-0.051394","16","36","7","36","2013-07-09 11:26:09","2015-05-21 14:58:02","2015-05-21 14:58:02","0","1","0","0"
"london","503","503","503","Cleveland Way, Stepney",,"51.520893","-0.051394","7","36","20","36","2015-05-21 15:00:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","391","391","391","Clifford Street, Mayfair",,"51.510662","-0.142346","15","26","0","0","2011-06-29 15:40:02","2017-04-17 23:32:02","2017-04-17 18:24:02","0","1","0","0"
"london","255","255","255","Clifton Road, Maida Vale",,"51.525575","-0.179593","6","22","3","22","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","323","323","323","Clifton Street, Shoreditch",,"51.523196","-0.083067","18","22","14","24","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","522","522","522","Clinton Road, Mile End",,"51.525941","-0.036017","21","36","7","36","2013-07-09 11:26:09","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","93","93","93","Cloudesley Road, Angel",,"51.534409","-0.109025","1","20","3","37","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","497","497","497","Coborn Street, Mile End",,"51.526535","-0.028619","8","27","0","0","2012-03-12 11:20:17","2015-02-09 14:30:01","2015-02-09 14:30:01","0","1","0","0"
"london","608","608","608","Colet Gardens, Hammersmith",,"51.491093","-0.216493","13","30","26","30","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","171","171","171","Collingham Gardens, Earl's Court",,"51.491616","-0.186754","4","14","12","14","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","240","240","240","Colombo Street, Southwark",,"51.505459","-0.105692","8","15","11","14","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","401","0","0","Columbia Road","Added from csv snapshot file s6a_201106","51.528187","-0.075375","6","24","6","24","2011-06-29 15:40:02","2011-06-29 15:40:02","2011-06-29 15:40:02","0","1","0","0"
"london","401","401","401","Columbia Road, Shoreditch",,"51.528187","-0.075375","11","24","10","24","2015-05-28 16:30:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","401","0","0","Columbia Road, Tower Hamlets","Added from csv snapshot file s4_201108","51.528187","-0.075375","1","24","1","24","2011-08-16 12:12:53","2011-08-16 12:12:53","2011-08-16 12:12:53","0","1","0","0"
"london","401","401","401","Columbia Road, Wapping",,"51.528187","-0.075375","19","24","11","24","2015-05-21 14:58:02","2015-05-28 16:28:02","2015-05-28 16:28:02","0","1","0","0"
"london","401","401","401","Columbia Road, Weavers",,"51.528187","-0.075375","1","24","19","24","2011-11-29 17:01:06","2015-05-21 14:56:02","2015-05-21 14:56:02","0","1","0","0"
"london","40","40","40","Commercial Street, Shoreditch",,"51.521271","-0.075579","3","16","6","16","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","334","334","334","Concert Hall Approach 1, South Bank",,"51.505044","-0.115851","10","10","10","10","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","336","336","336","Concert Hall Approach 2, South Bank",,"51.504942","-0.115533","9","18","11","18","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","639","639","639","Coomer Place, West Kensington",,"51.483571","-0.202039","9","27","1","27","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","788","788","788","Copper Box Arena, Queen Elizabeth Olympic Park",,"51.544836","-0.019525","16","33","0","0","2016-01-27 14:02:01","2019-05-22 21:38:02","2019-05-22 21:18:02","0","1","0","0"
"london","788","788","788","Copperbox, Newham",,"51.544835","-0.019525","0","33","15","33","2016-01-20 20:32:02","2016-01-21 09:58:01","2016-01-21 09:58:01","0","1","0","0"
"london","788","788","788","Copperbox, Newham",,"51.544836","-0.019525","15","33","16","33","2016-01-21 10:00:02","2016-01-27 12:38:02","2016-01-27 12:38:02","0","1","0","0"
"london","788","788","788","Copperbox, Queen Elizabeth Olympic Park",,"51.544836","-0.019525","16","33","16","33","2016-01-27 12:40:02","2016-01-27 14:00:02","2016-01-27 14:00:02","0","1","0","0"
"london","796","796","796","Coram Street, Bloomsbury",,"51.524000","-0.126410","2","29","15","29","2016-03-31 18:18:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","796","796","796","Coram Street, Camden",,"51.524000","-0.126410","1","29","2","29","2016-03-24 13:32:02","2016-03-31 18:16:02","2016-03-31 18:16:02","0","1","0","0"
"london","62","62","62","Cotton Garden Estate, Kennington",,"51.490758","-0.106324","6","24","2","24","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","624","624","624","Courland Grove, Wandsworth Road",,"51.472918","-0.132103","15","40","5","40","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","655","655","655","Crabtree Lane, Fulham",,"51.482945","-0.219346","4","27","8","27","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","827","827","827","Cranmer Road, Lambeth",,"51.479601","-0.111472","0","0","1","1","2018-01-11 17:28:03","2018-01-12 09:52:02","2018-01-12 09:52:02","0","0","0","0"
"london","827","827","827","Cranmer Road, Stockwell",,"51.479601","-0.111472","0","24","5","24","2018-02-09 16:52:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","341","341","341","Craven Street, Strand",,"51.508103","-0.126021","1","23","23","23","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","43","43","43","Crawford Street, Marylebone",,"51.520260","-0.157184","11","18","0","18","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:30:02","0","1","0","0"
